id,airport_name,city_name,country,iata_code,icao_code,latitude,longitude,type,scheduled_service,source
20987,Ashland Municipal Airport Sumner Parker Field,Ashland,United States,AHM,,42.190265,-122.660648,small_airport,no,OurAirports
20988,Bandon State Airport,Bandon,United States,BDY,,43.08649826,-124.4079971,small_airport,no,OurAirports
20994,Sunriver Airport,Sunriver,United States,SUO,,43.876301,-121.453003,small_airport,no,OurAirports
21001,Madras Municipal Airport,Madras,United States,MDJ,,44.67020035,-121.1549988,small_airport,no,OurAirports
21004,Prineville Airport,Prineville,United States,PRZ,,44.286998748779,-120.90399932861,small_airport,no,OurAirports
21031,Shively Field,Saratoga,United States,SAA,KSAA,41.444901,-106.823997,small_airport,no,OurAirports
3861,Sacramento Executive Airport,Sacramento,United States,SAC,KSAC,38.5125007629,-121.492996216,medium_airport,no,OurAirports
21032,Safford Regional Airport,Safford,United States,SAD,KSAD,32.85480118,-109.6350021,small_airport,no,OurAirports
21033,Santa Fe Municipal Airport,Santa Fe,United States,SAF,KSAF,35.6171,-106.088997,medium_airport,yes,OurAirports
3862,San Diego International Airport,San Diego,United States,SAN,KSAN,32.733601,-117.190002,large_airport,yes,OurAirports
21034,Sparta Community Airport - Hunter Field,Sparta,United States,SAR,KSAR,38.148899,-89.6987,small_airport,no,OurAirports
24397,Salton Sea Airport,Salton City,United States,SAS,KSAS,33.2414016724,-115.952003479,small_airport,no,OurAirports
3863,San Antonio International Airport,San Antonio,United States,SAT,KSAT,29.533701,-98.469803,large_airport,yes,OurAirports
3864,Savannah Hilton Head International Airport,Savannah,United States,SAV,KSAV,32.126591,-81.19998,large_airport,yes,OurAirports
3865,Marquette/Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.351498,-87.395884,medium_airport,yes,OurAirports
3866,Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,KSBA,34.426201,-119.839996,medium_airport,yes,OurAirports
3867,San Bernardino International Airport,San Bernardino,United States,SBD,KSBD,34.096717,-117.236596,large_airport,yes,OurAirports
21036,Sheboygan County Memorial Airport,Sheboygan,United States,SBM,KSBM,43.76959991,-87.85140228,small_airport,no,OurAirports
3868,South Bend International Airport,South Bend,United States,SBN,KSBN,41.708304,-86.316922,medium_airport,yes,OurAirports
3869,San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.236801147499996,-120.641998291,medium_airport,yes,OurAirports
21038,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,KSBS,40.5163002,-106.8659973,small_airport,no,OurAirports
21040,Shelby Airport,Shelby,United States,SBX,KSBX,48.5406990051,-111.871002197,small_airport,no,OurAirports
3870,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,KSBY,38.34049987792969,-75.51029968261719,medium_airport,yes,OurAirports
21041,Scribner State Airport,Scribner,United States,SCB,KSCB,41.610298,-96.629898,small_airport,no,OurAirports
3871,Schenectady County Airport,Schenectady,United States,SCH,KSCH,42.852500915527,-73.928901672363,medium_airport,no,OurAirports
3872,Stockton Metropolitan Airport,Stockton,United States,SCK,KSCK,37.893279,-121.238079,medium_airport,yes,OurAirports
3873,Louisville Muhammad Ali International Airport,Louisville,United States,SDF,KSDF,38.1706,-85.735076,large_airport,yes,OurAirports
21045,Scottsdale Airport,Scottsdale,United States,SCF,KSDL,33.622898101807,-111.91100311279,small_airport,no,OurAirports
3874,Brown Field Municipal Airport,San Diego,United States,SDM,KSDM,32.572639,-116.980019,medium_airport,no,OurAirports
21046,Sidney - Richland Regional Airport,Sidney,United States,SDY,KSDY,47.705141,-104.194422,medium_airport,yes,OurAirports
3875,Seattle–Tacoma International Airport,Seattle,United States,SEA,KSEA,47.447943,-122.310276,large_airport,yes,OurAirports
21047,Gillespie Field,San Diego/El Cajon,United States,SEE,KSEE,32.826198577881,-116.97200012207,small_airport,no,OurAirports
21048,Sebring Regional Airport,Sebring,United States,SEF,KSEF,27.45639992,-81.3423996,small_airport,no,OurAirports
21049,Penn Valley Airport,Selinsgrove,United States,SEG,KSEG,40.820598602295,-76.863899230957,small_airport,no,OurAirports
21050,Craig Field,Selma,United States,SEM,KSEM,32.343898773193,-86.987800598145,small_airport,no,OurAirports
21051,Stephenville Clark Regional Airport,Stephenville,United States,SEP,KSEP,32.215302,-98.177696,small_airport,no,OurAirports
21053,Freeman Municipal Airport,Seymour,United States,SER,KSER,38.923599243164,-85.907402038574,small_airport,no,OurAirports
21055,Sedona Airport,Sedona,United States,SDX,KSEZ,34.848598480225,-111.78800201416,small_airport,no,OurAirports
3876,Orlando Sanford International Airport,Orlando,United States,SFB,KSFB,28.774277,-81.234626,large_airport,yes,OurAirports
3877,Felts Field,Spokane,United States,SFF,KSFF,47.682899,-117.321925,medium_airport,no,OurAirports
21057,Sanford Seacoast Regional Airport,Sanford,United States,SFM,KSFM,43.393901824951,-70.708000183105,small_airport,no,OurAirports
3878,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.619806,-122.374821,large_airport,yes,OurAirports
21060,North Central State Airport,Pawtucket,United States,SFZ,KSFZ,41.9207992554,-71.49140167239999,small_airport,no,OurAirports
3879,Springfield Branson National Airport,Springfield,United States,SGF,KSGF,37.245047,-93.388596,medium_airport,yes,OurAirports
3880,Springfield-Beckley Municipal Airport,Springfield,United States,SGH,KSGH,39.840301513672,-83.840202331543,medium_airport,no,OurAirports
21061,Northeast Florida Regional Airport,St Augustine,United States,UST,KSGJ,29.9592,-81.339798,medium_airport,yes,OurAirports
21062,Sugar Land Regional Airport,Houston,United States,SGR,KSGR,29.622299194336,-95.65650177002,medium_airport,no,OurAirports
21064,Stuttgart Municipal Airport / Carl Humphrey Field,Stuttgart,United States,SGT,KSGT,34.599499,-91.574997,small_airport,no,OurAirports
21065,St George Regional Airport,St George,United States,SGU,KSGU,37.036389,-113.510306,medium_airport,yes,OurAirports
21066,Shenandoah Valley Regional Airport,Weyers Cave,United States,SHD,KSHD,38.263802,-78.8964,medium_airport,yes,OurAirports
21068,Sanderson Field,Shelton,United States,SHN,KSHN,47.233600616455,-123.14800262451,small_airport,no,OurAirports
3881,Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.76919937133789,-106.9800033569336,medium_airport,yes,OurAirports
3882,Shreveport Regional Airport,Shreveport,United States,SHV,KSHV,32.444747,-93.826741,medium_airport,yes,OurAirports
21070,Sikeston Memorial Municipal Airport,Sikeston,United States,SIK,KSIK,36.898899078369,-89.561798095703,small_airport,no,OurAirports
21071,Sullivan County Airport,Sullivan,United States,SIV,KSIV,39.1147,-87.448303,small_airport,no,OurAirports
21072,Siskiyou County Airport,Montague,United States,SIY,KSIY,41.781399,-122.468002,small_airport,no,OurAirports
3883,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,37.362452,-121.929188,large_airport,yes,OurAirports
21073,St Johns Industrial Air Park,St Johns,United States,SJN,KSJN,34.51860046,-109.3789978,small_airport,no,OurAirports
3884,San Angelo Regional Mathis Field,San Angelo,United States,SJT,KSJT,31.35770034790039,-100.49600219726562,medium_airport,yes,OurAirports
3885,Fairchild Air Force Base,Spokane,United States,SKA,KSKA,47.615101,-117.655998,medium_airport,no,OurAirports
3886,Lackland Air Force Base,San Antonio,United States,SKF,KSKF,29.38419914,-98.58110046,medium_airport,no,OurAirports
21076,Taos Regional Airport,Taos,United States,TSM,KSKX,36.452494,-105.67749,medium_airport,yes,OurAirports
21078,Storm Lake Municipal Airport,Storm Lake,United States,SLB,KSLB,42.5973014832,-95.24069976810001,small_airport,no,OurAirports
3887,Salt Lake City International Airport,Salt Lake City,United States,SLC,KSLC,40.78886,-111.979866,large_airport,yes,OurAirports
3888,Salem-Willamette Valley Airport/McNary Field,Salem,United States,SLE,KSLE,44.9095,-123.002998,medium_airport,yes,OurAirports
21079,Smith Field,Siloam Springs,United States,SLG,KSLG,36.191898,-94.489998,small_airport,no,OurAirports
3890,Adirondack Regional Airport,Saranac Lake,United States,SLK,KSLK,44.38691,-74.204629,medium_airport,yes,OurAirports
3891,Salina Municipal Airport,Salina,United States,SLN,KSLN,38.79100036621094,-97.6521987915039,medium_airport,yes,OurAirports
21082,Salem–Leckrone Airport,Salem,United States,SLO,KSLO,38.642899,-88.964203,small_airport,no,OurAirports
21083,Sulphur Springs Municipal Airport,Sulphur Springs,United States,SLR,KSLR,33.159801483154,-95.621101379395,small_airport,no,OurAirports
21084,Smith Field,Fort Wayne,United States,SMD,KSMD,41.14339828,-85.15280151,small_airport,no,OurAirports
21085,Lake Cumberland Regional Airport,Somerset,United States,SME,KSME,37.053398132299996,-84.6158981323,medium_airport,no,OurAirports
3892,Sacramento International Airport,Sacramento,United States,SMF,KSMF,38.6954,-121.591003,large_airport,yes,OurAirports
21086,Lemhi County Airport,Salmon,United States,SMN,KSMN,45.122233,-113.88196,medium_airport,yes,OurAirports
21087,Santa Monica Municipal Airport,Santa Monica,United States,SMO,KSMO,34.0158,-118.450996,medium_airport,no,OurAirports
21089,Sumter Airport,Sumter,United States,SUM,KSMS,33.994998931885,-80.361297607422,small_airport,no,OurAirports
3893,Santa Maria Public Airport Captain G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.898899,-120.457001,medium_airport,yes,OurAirports
3894,John Wayne Orange County International Airport,Santa Ana,United States,SNA,KSNA,33.675063,-117.869281,large_airport,yes,OurAirports
21092,Winston Field,Snyder,United States,SNK,KSNK,32.690212,-100.948918,small_airport,no,OurAirports
21093,Shawnee Regional Airport,Shawnee,United States,SNL,KSNL,35.357898712158,-96.942802429199,small_airport,no,OurAirports
3895,Salinas Municipal Airport,Salinas,United States,SNS,KSNS,36.662799835205,-121.60600280762,medium_airport,no,OurAirports
21094,Sidney Municipal Airport Lloyd W Carr Field,Sidney,United States,SNY,KSNY,41.101299,-102.985001,medium_airport,no,OurAirports
21096,Moore County Airport,Carthage,United States,SOP,KSOP,35.237184,-79.389381,small_airport,no,OurAirports
21097,Show Low Regional Airport,Show Low,United States,SOW,KSOW,34.264062,-110.007091,medium_airport,yes,OurAirports
3896,Spartanburg Downtown Memorial Airport,Spartanburg,United States,SPA,KSPA,34.915699005127,-81.956497192383,small_airport,no,OurAirports
21100,Black Hills Airport-Clyde Ice Field,Spearfish,United States,SPF,KSPF,44.48030090332,-103.78299713135,small_airport,no,OurAirports
21101,Albert Whitted Airport,St Petersburg,United States,SPG,KSPG,27.7651,-82.626999,small_airport,no,OurAirports
3897,Abraham Lincoln Capital Airport,Springfield,United States,SPI,KSPI,39.844101,-89.677902,medium_airport,yes,OurAirports
3898,Wichita Falls Municipal Airport / Sheppard Air Force Base,Wichita Falls,United States,SPS,KSPS,33.9888,-98.491898,medium_airport,yes,OurAirports
21103,Spencer Municipal Airport,Spencer,United States,SPW,KSPW,43.165500640869,-95.202796936035,small_airport,no,OurAirports
21104,Whiteside County Airport - Joseph H Bittorf Field,Rock Falls,United States,SQI,KSQI,41.742175,-89.673629,small_airport,no,OurAirports
21105,San Carlos Airport,San Carlos,United States,SQL,KSQL,37.51313,-122.250838,medium_airport,yes,OurAirports
21107,Searcy Municipal Airport,Searcy,United States,SRC,KSRC,35.210602,-91.737503,small_airport,no,OurAirports
3899,Sarasota Bradenton International Airport,Sarasota/Bradenton,United States,SRQ,KSRQ,27.394631,-82.554359,large_airport,yes,OurAirports
3900,Sierra Blanca Regional Airport,Alto,United States,RUI,KSRR,33.462799,-105.535004,medium_airport,no,OurAirports
3901,Shaw Air Force Base,Sumter,United States,SSC,KSSC,33.972698,-80.470596,medium_airport,no,OurAirports
21109,Stinson Municipal Airport,San Antonio,United States,SSF,KSSF,29.336999893188,-98.471099853516,medium_airport,no,OurAirports
3902,St Simons Island Airport,St Simons Island,United States,SSI,KSSI,31.1518,-81.391296,medium_airport,no,OurAirports
3903,Saint Cloud Regional Airport,Saint Cloud,United States,STC,KSTC,45.5466,-94.059898,medium_airport,yes,OurAirports
21111,Stevens Point Municipal Airport,Stevens Point,United States,STE,KSTE,44.5452003479,-89.530296325684,small_airport,no,OurAirports
3904,Rosecrans Memorial Airport,St Joseph,United States,STJ,KSTJ,39.771900177002,-94.909698486328,medium_airport,no,OurAirports
21113,Sterling Municipal Airport,Sterling,United States,STK,KSTK,40.613497,-103.263833,small_airport,no,OurAirports
3905,St. Louis Lambert International Airport,St Louis,United States,STL,KSTL,38.748697,-90.370003,large_airport,yes,OurAirports
3906,Saint Paul Downtown Holman Field,Saint Paul,United States,STP,KSTP,44.93479,-93.060036,medium_airport,no,OurAirports
21114,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,STS,KSTS,38.50899887,-122.8130035,medium_airport,yes,OurAirports
21115,Witham Field,Stuart,United States,SUA,KSUA,27.18169975,-80.22109985,small_airport,no,OurAirports
21116,Stroud Municipal Airport,Stroud,United States,SUD,KSUD,35.789600372314,-96.655700683594,small_airport,no,OurAirports
21117,Door County Cherryland Airport,Sturgeon Bay,United States,SUE,KSUE,44.84370041,-87.42150116,small_airport,no,OurAirports
21118,Friedman Memorial Airport,Hailey,United States,SUN,KSUN,43.50439835,-114.2959976,medium_airport,yes,OurAirports
3907,Spirit of St Louis Airport,St Louis,United States,SUS,KSUS,38.662102,-90.652,medium_airport,no,OurAirports
3908,Travis Air Force Base,Fairfield,United States,SUU,KSUU,38.262699,-121.927002,medium_airport,no,OurAirports
21120,Richard I Bong Memorial Airport,Superior,United States,SUW,KSUW,46.688612,-92.095041,small_airport,no,OurAirports
3909,Sioux Gateway Airport / Brigadier General Bud Day Field,Sioux City,United States,SUX,KSUX,42.397605,-96.382237,medium_airport,yes,OurAirports
21121,Grant County Airport,Silver City,United States,SVC,KSVC,32.636701,-108.154736,medium_airport,yes,OurAirports
21122,Susanville Municipal Airport,Susanville,United States,SVE,KSVE,40.375702,-120.572998,small_airport,no,OurAirports
21123,Statesville Regional Airport,Statesville,United States,SVH,KSVH,35.765301,-80.953903,small_airport,no,OurAirports
3910,Hunter Army Air Field,Savannah,United States,SVN,KSVN,32.00999832,-81.14569855,medium_airport,no,OurAirports
3911,New York Stewart International Airport,Newburgh,United States,SWF,KSWF,41.50421,-74.108901,medium_airport,yes,OurAirports
3912,Stillwater Regional Airport,Stillwater,United States,SWO,KSWO,36.162132,-97.085581,medium_airport,yes,OurAirports
21126,Avenger Field,Sweetwater,United States,SWW,KSWW,32.467399597168,-100.46700286865,small_airport,no,OurAirports
21129,Bomar Field / Shelbyville Municipal Airport,Shelbyville,United States,SYI,KSYI,35.560101,-86.442497,small_airport,no,OurAirports
24681,Stanton Airfield,Dennison,United States,SYN,KSYN,44.475579,-93.016756,small_airport,no,OurAirports
3913,Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR,43.11119842529297,-76.1063003540039,large_airport,yes,OurAirports
21130,Sylvester Airport,Sylvester,United States,SYV,KSYV,31.558500289917,-83.895698547363,small_airport,no,OurAirports
3914,Whiteman Air Force Base,Knob Noster,United States,SZL,KSZL,38.730301,-93.547897,medium_airport,no,OurAirports
24682,Santa Cruz Island Airport,Santa Cruz Island,United States,SZN,KSZN,34.06007,-119.915229,small_airport,no,OurAirports
24683,Santa Paula Airport,Santa Paula,United States,SZP,KSZP,34.34719849,-119.060997,small_airport,no,OurAirports
21134,Tuba City Airport,Tuba City,United States,TBC,,36.091146,-111.38286,small_airport,no,OurAirports
21176,Perry Stokes Airport,Trinidad,United States,TAD,KTAD,37.2593994141,-104.341003418,small_airport,no,OurAirports
21179,Thorne Bay Seaplane Base,Thorne Bay,United States,KTB,,55.682762,-132.532883,seaplane_base,yes,OurAirports
3915,Waynesville-St. Robert Regional Airport-Forney Field,Fort Leonard Wood,United States,TBN,KTBN,37.7416,-92.140701,medium_airport,yes,OurAirports
21180,Statesboro Bulloch County Airport,Statesboro,United States,TBR,KTBR,32.4827003479,-81.73690032959999,small_airport,no,OurAirports
313815,Katiola Airport,Katiola,Côte d'Ivoire,KTC,,8.132858,-5.06487,small_airport,no,OurAirports
3916,Tucumcari Municipal Airport,Tucumcari,United States,TCC,KTCC,35.182800293,-103.602996826,medium_airport,no,OurAirports
3917,Tuscaloosa National Airport,Tuscaloosa,United States,TCL,KTCL,33.2206,-87.611397,medium_airport,no,OurAirports
3918,McChord Air Force Base,Tacoma,United States,TCM,KTCM,47.137699,-122.475998,medium_airport,no,OurAirports
3919,Truth or Consequences Municipal Airport,Truth or Consequences,United States,TCS,KTCS,33.2369,-107.272003,medium_airport,no,OurAirports
21183,Ed Carlson Memorial Field South Lewis County Airport,Toledo,United States,TDO,KTDO,46.4771995544,-122.805999756,small_airport,no,OurAirports
21184,Tradewind Airport,Amarillo,United States,TDW,KTDW,35.1698989868,-101.825996399,small_airport,no,OurAirports
21185,Toledo Executive Airport,Toledo,United States,TDZ,KTDZ,41.56489944,-83.4822998,small_airport,no,OurAirports
3920,Teterboro Airport,Teterboro,United States,TEB,KTEB,40.850101,-74.060799,medium_airport,yes,OurAirports
21188,Telluride Regional Airport,Telluride,United States,TEX,KTEX,37.9538,-107.907997,medium_airport,yes,OurAirports
21191,Tullahoma Regional Airport William Northern Field,Tullahoma,United States,THA,KTHA,35.3801,-86.246399,small_airport,no,OurAirports
21192,Thompson Falls Airport,Thompson Falls,United States,THM,KTHM,47.573501586914,-115.28099822998,small_airport,no,OurAirports
21194,York Airport,Thomasville,United States,THV,KTHV,39.917,-76.873001,small_airport,no,OurAirports
3921,Tinker Air Force Base,Oklahoma City,United States,TIK,KTIK,35.4147,-97.386597,medium_airport,no,OurAirports
3922,Tacoma Narrows Airport,Tacoma,United States,TIW,KTIW,47.267407,-122.577295,medium_airport,yes,OurAirports
3923,Space Coast Regional Airport,Titusville,United States,TIX,KTIX,28.514799118042,-80.799201965332,medium_airport,no,OurAirports
21198,McKinney National Airport,Dallas,United States,DTX,KTKI,33.177898,-96.5905,small_airport,no,OurAirports
21201,Kennett Memorial Airport,Kennett,United States,KNT,KTKX,36.2258987427,-90.0365982056,small_airport,no,OurAirports
3924,Tallahassee International Airport,Tallahassee,United States,TLH,KTLH,30.401209,-84.35433,medium_airport,yes,OurAirports
21202,Mefford Field,Tulare,United States,TLR,KTLR,36.15629959,-119.3259964,small_airport,no,OurAirports
21203,Henry Tift Myers Airport,Tifton,United States,TMA,KTMA,31.4290008545,-83.4885025024,small_airport,no,OurAirports
21204,Miami Executive Airport,Miami,United States,TMB,KTMB,25.6479,-80.4328,medium_airport,no,OurAirports
24915,Tillamook Airport,Tillamook,United States,OTK,KTMK,45.4182014465,-123.814002991,small_airport,no,OurAirports
21205,Twentynine Palms Airport,Twentynine Palms,United States,TNP,KTNP,34.133901,-115.947347,small_airport,no,OurAirports
21206,Dade Collier Training and Transition Airport,Miami,United States,TNT,KTNT,25.861788,-80.89701,small_airport,no,OurAirports
21207,Newton Municipal Airport,Newton,United States,TNU,KTNU,41.6744,-93.021698,small_airport,no,OurAirports
21208,Tonopah Test Range Airport,Tonopah,United States,XSD,KTNX,37.7988014221,-116.78099823,small_airport,no,OurAirports
21209,Zamperini Field,Torrance,United States,TOA,KTOA,33.803398132324,-118.33999633789,small_airport,no,OurAirports
21211,Toccoa Airport - R.G. Letourneau Field,Toccoa,United States,TOC,KTOC,34.5938,-83.295799,small_airport,no,OurAirports
21212,Troy Municipal Airport at N Kenneth Campbell Field,Troy,United States,TOI,KTOI,31.860399,-86.012101,medium_airport,no,OurAirports
3925,Eugene F. Kranz Toledo Express Airport,Toledo,United States,TOL,KTOL,41.5868,-83.8078,medium_airport,yes,OurAirports
21213,Philip Billard Municipal Airport,Topeka,United States,TOP,KTOP,39.069899,-95.622606,medium_airport,no,OurAirports
21214,Torrington Municipal Airport,Torrington,United States,TOR,KTOR,42.0644989,-104.1529999,small_airport,no,OurAirports
3926,Tampa International Airport,Tampa,United States,TPA,KTPA,27.9755,-82.533203,large_airport,yes,OurAirports
21215,Peter O Knight Airport,Tampa,United States,TPF,KTPF,27.915599822998,-82.44930267334,small_airport,no,OurAirports
21216,Tonopah Airport,Tonopah,United States,TPH,KTPH,38.06019974,-117.086998,medium_airport,no,OurAirports
3927,Draughon Miller Central Texas Regional Airport,Temple,United States,TPL,KTPL,31.1525,-97.407799,medium_airport,no,OurAirports
3928,Tri-Cities Regional TN/VA Airport,Blountville,United States,TRI,KTRI,36.475201,-82.407401,medium_airport,yes,OurAirports
21220,Truckee Tahoe Airport,Truckee,United States,TKF,KTRK,39.318628,-120.140562,medium_airport,yes,OurAirports
21221,Terrell Municipal Airport,Terrell,United States,TRL,KTRL,32.709202,-96.267403,small_airport,no,OurAirports
21222,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,KTRM,33.62670135498,-116.16000366211,medium_airport,no,OurAirports
21223,Trenton Municipal Airport,Trenton,United States,TRX,KTRX,40.0835,-93.590599,small_airport,no,OurAirports
21226,Tehachapi Municipal Airport,Tehachapi,United States,TSP,KTSP,35.134998321533,-118.43900299072,small_airport,no,OurAirports
21228,Portland Troutdale Airport,Portland,United States,TTD,KTTD,45.54940032959,-122.40100097656,medium_airport,no,OurAirports
3929,Trenton Mercer Airport,Ewing Township,United States,TTN,KTTN,40.276699,-74.813499,medium_airport,yes,OurAirports
3930,Tulsa International Airport,Tulsa,United States,TUL,KTUL,36.197084,-95.886225,large_airport,yes,OurAirports
3931,Tupelo Regional Airport,Tupelo,United States,TUP,KTUP,34.26810073852539,-88.7698974609375,medium_airport,yes,OurAirports
3932,Tucson International Airport,Tucson,United States,TUS,KTUS,32.115004,-110.938053,large_airport,yes,OurAirports
3933,Cherry Capital Airport,Traverse City,United States,TVC,KTVC,44.741402,-85.582199,medium_airport,yes,OurAirports
21232,Thief River Falls Regional Airport,Thief River Falls,United States,TVF,KTVF,48.065701,-96.184998,medium_airport,yes,OurAirports
21233,Thomasville Regional Airport,Thomasville,United States,TVI,KTVI,30.901599884033,-83.881301879883,small_airport,no,OurAirports
3934,Lake Tahoe Airport,South Lake Tahoe,United States,TVL,KTVL,38.89390182495117,-119.99500274658203,medium_airport,no,OurAirports
3935,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.4818,-114.487999,medium_airport,yes,OurAirports
3936,Texarkana Regional Airport (Webb Field),Texarkana,United States,TXK,KTXK,33.453701,-93.990997,medium_airport,yes,OurAirports
21239,Taylor Airport,Taylor,United States,TYZ,KTYL,34.45280075,-110.1149979,small_airport,no,OurAirports
3937,Tyler Pounds Regional Airport,Tyler,United States,TYR,KTYR,32.35409927368164,-95.40239715576172,medium_airport,yes,OurAirports
3938,McGhee Tyson Airport,Knoxville/Maryville,United States,TYS,KTYS,35.811001,-83.994003,large_airport,yes,OurAirports
21250,Bullfrog Basin Airport,Bullfrog,United States,BFG,,37.547827,-110.712898,small_airport,no,OurAirports
21256,J. Randy McKnight Nephi Municipal Airport,Nephi,United States,NPH,,39.73681,-111.870063,small_airport,no,OurAirports
21259,Green River Municipal Airport,Green River,United States,RVR,,38.9613990784,-110.226997375,small_airport,no,OurAirports
21264,Panguitch Municipal Airport,Panguitch,United States,PNU,,37.84519958,-112.3919983,small_airport,no,OurAirports
21271,Cascade Airport,Cascade,United States,ICS,,44.4938011169,-116.01599884,small_airport,no,OurAirports
21282,Columbus Lowndes County Airport,Columbus,United States,UBS,KUBS,33.4654006958,-88.3803024292,small_airport,no,OurAirports
21285,Everett-Stewart Regional Airport,Union City,United States,UCY,KUCY,36.38180161,-88.98539734,small_airport,no,OurAirports
21286,Bermuda Dunes Airport,Bermuda Dunes,United States,UDD,KUDD,33.748492,-116.275027,small_airport,no,OurAirports
21288,Waukesha County Airport,Waukesha,United States,UES,KUES,43.041000366211,-88.237098693848,small_airport,no,OurAirports
21289,Waukegan National Airport,Chicago/Waukegan,United States,UGN,KUGN,42.422199249268,-87.867897033691,small_airport,no,OurAirports
21290,Quillayute Airport,Quillayute,United States,UIL,KUIL,47.936599731445,-124.56300354004,small_airport,no,OurAirports
3940,Quincy Regional Airport Baldwin Field,Quincy,United States,UIN,KUIN,39.942699,-91.194603,medium_airport,yes,OurAirports
21291,Wilkes County Airport,North Wilkesboro,United States,IKB,KUKF,36.2228012085,-81.09829711910001,small_airport,no,OurAirports
3941,Ukiah Municipal Airport,Ukiah,United States,UKI,KUKI,39.125999,-123.200996,medium_airport,no,OurAirports
21293,Quakertown Airport,Quakertown,United States,UKT,KUKT,40.4352,-75.381897,small_airport,no,OurAirports
21294,New Ulm Municipal Airport,New Ulm,United States,ULM,KULM,44.319599151611,-94.502296447754,small_airport,no,OurAirports
21297,Ohio University Airport,Albany,United States,ATO,KUNI,39.211839,-82.22949,small_airport,no,OurAirports
21299,Dodge County Airport,Juneau,United States,UNU,KUNU,43.42660141,-88.70320129,small_airport,no,OurAirports
21300,State College Regional Airport,State College,United States,SCE,KUNV,40.849374,-77.84852,medium_airport,yes,OurAirports
21301,Franklin County Airport,Sewanee,United States,UOS,KUOS,35.204754,-85.899052,small_airport,no,OurAirports
3942,University Oxford Airport,Oxford,United States,UOX,KUOX,34.384300231934,-89.536796569824,medium_airport,no,OurAirports
313569,Kupiano Airport,Kupiano,Papua New Guinea,KUP,,-10.0736,148.218,small_airport,no,OurAirports
21303,Tunica Municipal Airport,Tunica,United States,UTM,KUTA,34.68505,-90.347757,small_airport,no,OurAirports
21304,Huntsville Regional Airport,Huntsville,United States,HTV,KUTS,30.7469005585,-95.5871963501,medium_airport,no,OurAirports
21305,Newport State Airport,Newport,United States,NPT,KUUU,41.532207,-71.281039,medium_airport,yes,OurAirports
21307,Garner Field,Uvalde,United States,UVA,KUVA,29.2112998962,-99.743598938,small_airport,no,OurAirports
21310,Rock Hill - York County Airport,Rock Hill,United States,RKH,KUZA,34.9878006,-81.05719757,small_airport,no,OurAirports
3943,Moody Air Force Base,Valdosta,United States,VAD,KVAD,30.9678001404,-83.1930007935,medium_airport,no,OurAirports
21311,South Jersey Regional Airport,Lumberton,United States,LLY,KVAY,39.942902,-74.845703,small_airport,no,OurAirports
3944,Vandenberg Space Force Base,Lompoc,United States,VBG,KVBG,34.737301,-120.584,medium_airport,no,OurAirports
3945,Victoria Regional Airport,Victoria,United States,VCT,KVCT,28.85260009765625,-96.91850280761719,medium_airport,yes,OurAirports
21315,Southern California Logistics Airport,Victorville,United States,VCV,KVCV,34.597499847399995,-117.383003235,small_airport,no,OurAirports
21317,Vidalia Regional Airport,Vidalia,United States,VDI,KVDI,32.192699432373,-82.371200561523,small_airport,no,OurAirports
313830,Kitava Airport,Kitava Island,Papua New Guinea,KVE,,-8.6285,151.327,small_airport,no,OurAirports
21318,Vernal Regional Airport,Vernal,United States,VEL,KVEL,40.436214,-109.511661,medium_airport,yes,OurAirports
21321,North Las Vegas Airport,Las Vegas,United States,VGT,KVGT,36.209074,-115.193982,medium_airport,no,OurAirports
21322,Culberson County Airport,Van Horn,United States,VHN,KVHN,31.057800292969,-104.78399658203,small_airport,no,OurAirports
21323,Rolla National Airport,Vichy,United States,VIH,KVIH,38.127399,-91.769501,small_airport,no,OurAirports
21325,Visalia Municipal Airport,Visalia,United States,VIS,KVIS,36.318699,-119.392998,medium_airport,no,OurAirports
21326,Virginia Highlands Airport,Abingdon,United States,VJI,KVJI,36.687099,-82.033302,small_airport,no,OurAirports
21327,Vicksburg Municipal Airport,Vicksburg,United States,VKS,KVKS,32.23929977417,-90.928398132324,small_airport,no,OurAirports
21328,Vandalia Municipal Airport,Vandalia,United States,VLA,KVLA,38.991501,-89.166199,small_airport,no,OurAirports
3946,Valdosta Regional Airport,Valdosta,United States,VLD,KVLD,30.782499313354492,-83.27670288085938,medium_airport,yes,OurAirports
21331,Venice Municipal Airport,Venice,United States,VNC,KVNC,27.070541,-82.440815,small_airport,no,OurAirports
21333,Van Nuys Airport,Van Nuys,United States,VNY,KVNY,34.209801,-118.489998,medium_airport,no,OurAirports
